姓,名,メールアドレス,状態,開始日時,受験完了,所要時間,評点/10.00,"解答 1","解答 2","解答 3","解答 4","解答 5","解答 6","解答 7","解答 8","解答 9"
Math2021,S033,s033@example.com,終了,"2021年 06月 18日 02:54","2021年 06月 18日 02:55","34 秒",4.44,"Seed: 1; ans1: 1/15*(3*x+2)^5+C [score]; prt1: # = 1 | ATInt_true. | prt1-1-T","Seed: 1; ans1: 2/3*(x^3+1)^(1/2)+C [score]; prt1: # = 1 | ATInt_true. | prt1-1-T","Seed: 1; ans1: log(x)^3/3+C [score]; prt1: # = 1 | ATInt_true_equiv. | prt1-1-T","Seed: 1; ans1: 3/4*sin(x)+1/12*sin(3*x)+C [score]; prt1: # = 1 | ATInt_true. | prt1-1-T","Seed: 1; ans1: 1/2*log(abs(tan(x/2)^2))+C [score]; prt1: # = 0 | ATInt_EqFormalDiff. | prt1-1-F | prt1-2-F | prt1-3-F | prt1-4-F | prt1-5-T","Seed: 1; prt1: !","Seed: 1; prt1: !","Seed: 1; prt1: !","Seed: 1; prt1: !"
Math2021,S033,s033@example.com,終了,"2021年 06月 18日 02:55","2021年 06月 18日 02:56","32 秒",4.44,"Seed: 1; ans1: 1/15*(3*x+2)^5+C [score]; prt1: # = 1 | ATInt_true. | prt1-1-T","Seed: 1; ans1: 2/3*(x^3+1)^(1/2)+C [score]; prt1: # = 1 | ATInt_true. | prt1-1-T","Seed: 1; ans1: log(x)^3/3+C [score]; prt1: # = 1 | ATInt_true_equiv. | prt1-1-T","Seed: 1; ans1: 3/4*sin(x)+1/12*sin(3*x)+C [score]; prt1: # = 1 | ATInt_true. | prt1-1-T","Seed: 1; ans1: 1/2*log(tan(x/2)^2)+C [score]; prt1: # = 0 | ATInt_EqFormalDiff. ATInt_logabs. | prt1-1-F | prt1-2-F | prt1-3-F | prt1-4-F | prt1-5-T","Seed: 1; prt1: !","Seed: 1; prt1: !","Seed: 1; prt1: !","Seed: 1; prt1: !"
Math2021,S033,s033@example.com,終了,"2021年 06月 18日 02:56","2021年 06月 18日 02:57","56 秒",5.56,"Seed: 1; ans1: 1/15*(3*x+2)^5+C [score]; prt1: # = 1 | ATInt_true. | prt1-1-T","Seed: 1; ans1: 2/3*(x^3+1)^(1/2)+C [score]; prt1: # = 1 | ATInt_true. | prt1-1-T","Seed: 1; ans1: log(x)^3/3+C [score]; prt1: # = 1 | ATInt_true_equiv. | prt1-1-T","Seed: 1; ans1: 3/4*sin(x)+1/12*sin(3*x)+C [score]; prt1: # = 1 | ATInt_true. | prt1-1-T","Seed: 1; ans1: log(abs(tan(x/2)))+C [score]; prt1: # = 1 | ATInt_true_equiv. | prt1-1-T","Seed: 1; prt1: !","Seed: 1; prt1: !","Seed: 1; prt1: !","Seed: 1; prt1: !"
Math2021,S033,s033@example.com,終了,"2021年 06月 18日 02:57","2021年 06月 18日 03:03","5 分 31 秒",7.56,"Seed: 1; ans1: 1/15*(3*x+2)^5+C [score]; prt1: # = 1 | ATInt_true. | prt1-1-T","Seed: 1; ans1: 2/3*(x^3+1)^(1/2)+C [score]; prt1: # = 1 | ATInt_true. | prt1-1-T","Seed: 1; ans1: log(x)^3/3+C [score]; prt1: # = 1 | ATInt_true_equiv. | prt1-1-T","Seed: 1; ans1: 3/4*sin(x)+1/12*sin(3*x)+C [score]; prt1: # = 1 | ATInt_true. | prt1-1-T","Seed: 1; ans1: log(abs(tan(x/2)))+C [score]; prt1: # = 1 | ATInt_true_equiv. | prt1-1-T","Seed: 1; ans1: 1/2*(x-sin(x)*cos(x)) [score]; prt1: # = 0.9 | ATInt_const. | prt1-1-F | prt1-2-T","Seed: 1; ans1: x^2/2*log(x)-x^2/4 [score]; prt1: # = 0.9 | ATInt_const. | prt1-1-F | prt1-2-T","Seed: 1; prt1: !","Seed: 1; prt1: !"
Math2021,S033,s033@example.com,終了,"2021年 06月 18日 03:03","2021年 06月 18日 03:13","10 分 19 秒",10.00,"Seed: 1; ans1: 1/15*(3*x+2)^5+C [score]; prt1: # = 1 | ATInt_true. | prt1-1-T","Seed: 1; ans1: 2/3*(x^3+1)^(1/2)+C [score]; prt1: # = 1 | ATInt_true. | prt1-1-T","Seed: 1; ans1: log(x)^3/3+C [score]; prt1: # = 1 | ATInt_true_equiv. | prt1-1-T","Seed: 1; ans1: 3/4*sin(x)+1/12*sin(3*x)+C [score]; prt1: # = 1 | ATInt_true. | prt1-1-T","Seed: 1; ans1: log(abs(tan(x/2)))+C [score]; prt1: # = 1 | ATInt_true_equiv. | prt1-1-T","Seed: 1; ans1: 1/2*(x-sin(x)*cos(x))+C [score]; prt1: # = 1 | ATInt_true. | prt1-1-T","Seed: 1; ans1: x^2/2*log(x)-x^2/4+C [score]; prt1: # = 1 | ATInt_true_equiv. | prt1-1-T","Seed: 1; ans1: -(x^2*e^-x)-(e^-x*2*x)-(2*e^-x)+C [score]; prt1: # = 1 | ATInt_true. | prt1-1-T","Seed: 1; ans1: asin(x/2)+C [score]; prt1: # = 1 | ATInt_true. | prt1-1-T"
Math2021,S066,s066@example.com,終了,"2021年 06月 18日 10:34","2021年 06月 22日 07:43","3 日 21 時間",6.67,"Seed: 1; ans1: 1/15*(3*x+2)^5+c [score]; prt1: # = 1 | ATInt_true. | prt1-1-T","Seed: 1; ans1: 2/3*(x^3+1)^(1/2)+c [score]; prt1: # = 1 | ATInt_true. | prt1-1-T","Seed: 1; ans1: (ln(x))^3+c [score]; prt1: # = 0 | ATInt_generic. | prt1-1-F | prt1-2-T","Seed: 1; ans1: sin(x)-sin(x)^3/3+c [score]; prt1: # = 1 | ATInt_true. | prt1-1-T","Seed: 1; ans1: 1/2*ln(abs(1-cos(x)))-1/2*ln(abs(1+cos(x)))+c [score]; prt1: # = 0 | ATInt_EqFormalDiff. | prt1-1-F | ATAlgEquiv_WrongCase. | prt1-2-F | prt1-3-F | prt1-4-F | prt1-5-F | ATAlgEquiv_WrongCase. | prt1-6-F","Seed: 1; ans1: 1/2*x-1/4*sin(2*x)+c [score]; prt1: # = 1 | ATInt_true. | prt1-1-T","Seed: 1; ans1: x^2/2*ln(x)-x^2/4+c [score]; prt1: # = 1 | ATInt_true_equiv. | prt1-1-T","Seed: 1; ans1: -e^(-x)*x^2-2*e^-x*x-2*e^-x+c [score]; prt1: # = 1 | ATInt_true. | prt1-1-T","Seed: 1; ans1: asin(2/x)+c [score]; prt1: # = 0 | ATInt_generic. | prt1-1-F | prt1-2-F"
Math2021,S078,s078@example.com,終了,"2021年 06月 18日 10:46","2021年 06月 18日 11:00","14 分 11 秒",1.11,"Seed: 1; ans1: (3*x+2)^5/15+C [score]; prt1: # = 1 | ATInt_true. | prt1-1-T","Seed: 1; ans1: (x^3+1)^(1/2)*(2*x^2+8/3*x^4+8/3*x-(16/15)*x^6-(32/15)*x^3-(16/15)) [score]; prt1: # = 0 | ATInt_generic. | prt1-1-F | prt1-2-F | prt1-3-F","Seed: 1; prt1: !","Seed: 1; prt1: !","Seed: 1; prt1: !","Seed: 1; prt1: !","Seed: 1; prt1: !","Seed: 1; prt1: !","Seed: 1; prt1: !"
Math2021,S073,s073@example.com,終了,"2021年 06月 18日 13:48","2021年 06月 20日 12:05","1 日 22 時間",10.00,"Seed: 1; ans1: 1/15*(3*x+2)^5+C [score]; prt1: # = 1 | ATInt_true. | prt1-1-T","Seed: 1; ans1: 2*sqrt(x^3+1)/3+C [score]; prt1: # = 1 | ATInt_true. | prt1-1-T","Seed: 1; ans1: (log(x)^3)/3+C [score]; prt1: # = 1 | ATInt_true_equiv. | prt1-1-T","Seed: 1; ans1: (-sin(x)^3+3*sin(x))/3+C [score]; prt1: # = 1 | ATInt_true. | prt1-1-T","Seed: 1; ans1: -(ln(abs(cos(x)+1))-ln(abs(cos(x)-1)))/2+C [score]; prt1: # = 1 | ATInt_EqFormalDiff. | prt1-1-F | prt1-2-T","Seed: 1; ans1: 1/2*x-1/4*sin(2*x)+C [score]; prt1: # = 1 | ATInt_true. | prt1-1-T","Seed: 1; ans1: 1/2*x^2*ln(x)-1/4*x^2+C [score]; prt1: # = 1 | ATInt_true_equiv. | prt1-1-T","Seed: 1; ans1: -x^2*e^(-x)-2*x*e^(-x)-2*e^(-x)+C [score]; prt1: # = 1 | ATInt_true. | prt1-1-T","Seed: 1; ans1: asin(x/2)+C [score]; prt1: # = 1 | ATInt_true. | prt1-1-T"
Math2021,S101,s101@example.com,終了,"2021年 06月 18日 13:49","2021年 06月 18日 14:02","12 分 49 秒",2.00,"Seed: 1; ans1: 1/15*(3*x+2)^5 [score]; prt1: # = 0.9 | ATInt_const_int. | prt1-1-F | prt1-2-T","Seed: 1; ans1: 2/3*sqrt(x^2+1) [score]; prt1: # = 0 | ATInt_generic. | prt1-1-F | prt1-2-F | prt1-3-F","Seed: 1; ans1: 1/3*log(x) [score]; prt1: # = 0 | ATInt_generic. | prt1-1-F | prt1-2-T","Seed: 1; ans1: sin(x)-1/3*sin(x)^3 [score]; prt1: # = 0.9 | ATInt_const. | prt1-1-F | prt1-2-T","Seed: 1; ans1: -1/(4*cos(x)*sin(x)^2) [score]; prt1: # = 0 | ATInt_generic. | prt1-1-F | prt1-2-F | prt1-3-F | prt1-4-F | prt1-5-F | prt1-6-F","Seed: 1; ans1: 1/3*sin(x)^2*tan(x) [score]; prt1: # = 0 | ATInt_generic. | prt1-1-F | prt1-2-F | prt1-3-F | prt1-4-F","Seed: 1; prt1: !","Seed: 1; prt1: !","Seed: 1; prt1: !"
Math2021,S101,s101@example.com,終了,"2021年 06月 18日 14:05","2021年 06月 18日 14:16","11 分 15 秒",5.44,"Seed: 1; ans1: 1/15*(3*x+2)^5+C [score]; prt1: # = 1 | ATInt_true. | prt1-1-T","Seed: 1; ans1: -2/3*sqrt(x^2+1)+C [score]; prt1: # = 0 | ATInt_generic. | prt1-1-F | prt1-2-F | prt1-3-F","Seed: 1; ans1: 1/3*(log(x))^3+C [score]; prt1: # = 1 | ATInt_true_equiv. | prt1-1-T","Seed: 1; ans1: sin(x)-1/3*sin(x)^3+C [score]; prt1: # = 1 | ATInt_true. | prt1-1-T","Seed: 1; ans1: -1/(4*cos(x)*sin(x)^4)+C [score]; prt1: # = 0 | ATInt_generic. | prt1-1-F | prt1-2-F | prt1-3-F | prt1-4-F | prt1-5-F | prt1-6-F","Seed: 1; ans1: 1/3*sin(x)^2*tan(x)+C [score]; prt1: # = 0 | ATInt_generic. | prt1-1-F | prt1-2-F | prt1-3-F | prt1-4-F","Seed: 1; ans1: 1/4*x^2*(2*log(x)-1)+C [score]; prt1: # = 1 | ATInt_true_equiv. | prt1-1-T","Seed: 1; ans1: -(x^2+2*x+2)*e^-x [score]; prt1: # = 0.9 | ATInt_const. | prt1-1-F | prt1-2-T","Seed: 1; ans1: asin(x) [score]; prt1: # = 0 | ATInt_generic. | prt1-1-F | prt1-2-F"
Math2021,S101,s101@example.com,終了,"2021年 06月 18日 14:17","2021年 06月 18日 14:26","8 分 27 秒",7.78,"Seed: 1; ans1: 1/15*(3*x+2)^5+C [score]; prt1: # = 1 | ATInt_true. | prt1-1-T","Seed: 1; ans1: 2/3*sqrt(x^3+1)+C [score]; prt1: # = 1 | ATInt_true. | prt1-1-T","Seed: 1; ans1: 1/3*(log(x))^3+C [score]; prt1: # = 1 | ATInt_true_equiv. | prt1-1-T","Seed: 1; ans1: sin(x)-1/3*sin(x)^3+C [score]; prt1: # = 1 | ATInt_true. | prt1-1-T","Seed: 1; ans1: -1/2*log((1-cos(x))/(1+cos(x)))+C [score]; prt1: # = 0 | ATInt_generic. ATInt_logabs. | prt1-1-F | prt1-2-F | prt1-3-F | prt1-4-F | prt1-5-F | prt1-6-F","Seed: 1; ans1: 1/2*x-1/4*sin(2*x)+C [score]; prt1: # = 1 | ATInt_true. | prt1-1-T","Seed: 1; ans1: 1/4*x^2*(2*log(x)-1)+C [score]; prt1: # = 1 | ATInt_true_equiv. | prt1-1-T","Seed: 1; ans1: -(x^2+2*x+2)*e^-x+C [score]; prt1: # = 1 | ATInt_true. | prt1-1-T","Seed: 1; ans1: 2*asin(x)+C [score]; prt1: # = 0 | ATInt_generic. | prt1-1-F | prt1-2-F"
Math2021,S101,s101@example.com,終了,"2021年 06月 18日 14:26","2021年 06月 18日 14:28","2 分 6 秒",8.89,"Seed: 1; ans1: 1/15*(3*x+2)^5+C [score]; prt1: # = 1 | ATInt_true. | prt1-1-T","Seed: 1; ans1: 2/3*sqrt(x^3+1)+C [score]; prt1: # = 1 | ATInt_true. | prt1-1-T","Seed: 1; ans1: 1/3*(log(x))^3+C [score]; prt1: # = 1 | ATInt_true_equiv. | prt1-1-T","Seed: 1; ans1: sin(x)-1/3*sin(x)^3+C [score]; prt1: # = 1 | ATInt_true. | prt1-1-T","Seed: 1; ans1: 1/2*log((1-cos(x))/(1+cos(x)))+C [score]; prt1: # = 1 | ATInt_EqFormalDiff. ATInt_logabs. | prt1-1-F | prt1-2-T","Seed: 1; ans1: 1/2*x-1/4*sin(2*x)+C [score]; prt1: # = 1 | ATInt_true. | prt1-1-T","Seed: 1; ans1: 1/4*x^2*(2*log(x)-1)+C [score]; prt1: # = 1 | ATInt_true_equiv. | prt1-1-T","Seed: 1; ans1: -(x^2+2*x+2)*e^-x+C [score]; prt1: # = 1 | ATInt_true. | prt1-1-T","Seed: 1; ans1: 1/2*asin(x)+C [score]; prt1: # = 0 | ATInt_generic. | prt1-1-F | prt1-2-F"
Math2021,S078,s078@example.com,終了,"2021年 06月 18日 14:29","2021年 06月 18日 14:36","6 分 43 秒",2.22,"Seed: 1; ans1: (3*x+2)^5/15+C [score]; prt1: # = 1 | ATInt_true. | prt1-1-T","Seed: 1; ans1: (x^3+1)^(1/2)*(2*x^2+8/3*x^4+8/3*x-(16/15)*x^6-(32/15)*x^3-(16/15)) [score]; prt1: # = 0 | ATInt_generic. | prt1-1-F | prt1-2-F | prt1-3-F","Seed: 1; prt1: !","Seed: 1; ans1: 3/4*sin(x)+1/12*sin(3*x)+C [score]; prt1: # = 1 | ATInt_true. | prt1-1-T","Seed: 1; prt1: !","Seed: 1; prt1: !","Seed: 1; prt1: !","Seed: 1; prt1: !","Seed: 1; prt1: !"
Math2021,S101,s101@example.com,終了,"2021年 06月 18日 14:31","2021年 06月 18日 14:31","20 秒",10.00,"Seed: 1; ans1: 1/15*(3*x+2)^5+C [score]; prt1: # = 1 | ATInt_true. | prt1-1-T","Seed: 1; ans1: 2/3*sqrt(x^3+1)+C [score]; prt1: # = 1 | ATInt_true. | prt1-1-T","Seed: 1; ans1: 1/3*(log(x))^3+C [score]; prt1: # = 1 | ATInt_true_equiv. | prt1-1-T","Seed: 1; ans1: sin(x)-1/3*sin(x)^3+C [score]; prt1: # = 1 | ATInt_true. | prt1-1-T","Seed: 1; ans1: 1/2*log((1-cos(x))/(1+cos(x)))+C [score]; prt1: # = 1 | ATInt_EqFormalDiff. ATInt_logabs. | prt1-1-F | prt1-2-T","Seed: 1; ans1: 1/2*x-1/4*sin(2*x)+C [score]; prt1: # = 1 | ATInt_true. | prt1-1-T","Seed: 1; ans1: 1/4*x^2*(2*log(x)-1)+C [score]; prt1: # = 1 | ATInt_true_equiv. | prt1-1-T","Seed: 1; ans1: -(x^2+2*x+2)*e^-x+C [score]; prt1: # = 1 | ATInt_true. | prt1-1-T","Seed: 1; ans1: asin(1/2*x)+C [score]; prt1: # = 1 | ATInt_true. | prt1-1-T"
Math2021,S063,s063@example.com,終了,"2021年 06月 18日 14:44","2021年 06月 18日 14:53","9 分 4 秒",8.89,"Seed: 1; ans1: 1/15*(3*x+2)^5+C [score]; prt1: # = 1 | ATInt_true. | prt1-1-T","Seed: 1; ans1: 2/3*sqrt(x^2+1)+C [score]; prt1: # = 0 | ATInt_generic. | prt1-1-F | prt1-2-F | prt1-3-F","Seed: 1; ans1: 1/3*log(x)^3+C [score]; prt1: # = 1 | ATInt_true_equiv. | prt1-1-T","Seed: 1; ans1: sin(x)-1/3*sin(x)^3+C [score]; prt1: # = 1 | ATInt_true. | prt1-1-T","Seed: 1; ans1: 1/2*log((1-cos(x))/(1+cos(x)))+C [score]; prt1: # = 1 | ATInt_EqFormalDiff. ATInt_logabs. | prt1-1-F | prt1-2-T","Seed: 1; ans1: 1/2*x-1/4*sin(2*x)+C [score]; prt1: # = 1 | ATInt_true. | prt1-1-T","Seed: 1; ans1: 1/4*x^2*(2*log(x)-1)+C [score]; prt1: # = 1 | ATInt_true_equiv. | prt1-1-T","Seed: 1; ans1: -(x^2+2*x+2)*e^-x+C [score]; prt1: # = 1 | ATInt_true. | prt1-1-T","Seed: 1; ans1: asin(x/2)+C [score]; prt1: # = 1 | ATInt_true. | prt1-1-T"
Math2021,S063,s063@example.com,終了,"2021年 06月 18日 14:54","2021年 06月 18日 14:55","25 秒",10.00,"Seed: 1; ans1: 1/15*(3*x+2)^5+C [score]; prt1: # = 1 | ATInt_true. | prt1-1-T","Seed: 1; ans1: 2/3*sqrt(x^3+1)+C [score]; prt1: # = 1 | ATInt_true. | prt1-1-T","Seed: 1; ans1: 1/3*log(x)^3+C [score]; prt1: # = 1 | ATInt_true_equiv. | prt1-1-T","Seed: 1; ans1: sin(x)-1/3*sin(x)^3+C [score]; prt1: # = 1 | ATInt_true. | prt1-1-T","Seed: 1; ans1: 1/2*log((1-cos(x))/(1+cos(x)))+C [score]; prt1: # = 1 | ATInt_EqFormalDiff. ATInt_logabs. | prt1-1-F | prt1-2-T","Seed: 1; ans1: 1/2*x-1/4*sin(2*x)+C [score]; prt1: # = 1 | ATInt_true. | prt1-1-T","Seed: 1; ans1: 1/4*x^2*(2*log(x)-1)+C [score]; prt1: # = 1 | ATInt_true_equiv. | prt1-1-T","Seed: 1; ans1: -(x^2+2*x+2)*e^-x+C [score]; prt1: # = 1 | ATInt_true. | prt1-1-T","Seed: 1; ans1: asin(x/2)+C [score]; prt1: # = 1 | ATInt_true. | prt1-1-T"
Math2021,S090,s090@example.com,終了,"2021年 06月 18日 20:17","2021年 06月 18日 21:01","44 分 18 秒",8.89,"Seed: 1; ans1: (3*x+2)^5/15+C [score]; prt1: # = 1 | ATInt_true. | prt1-1-T","Seed: 1; ans1: 2*sqrt(x^3+1)/3+C [score]; prt1: # = 1 | ATInt_true. | prt1-1-T","Seed: 1; ans1: (ln(x))^3/3+C [score]; prt1: # = 1 | ATInt_true_equiv. | prt1-1-T","Seed: 1; ans1: sin(x)-(sin(x))^3/3+C [score]; prt1: # = 1 | ATInt_true. | prt1-1-T","Seed: 1; ans1: ln(abs(tan(x/2)))+C [score]; prt1: # = 1 | ATInt_true_equiv. | prt1-1-T","Seed: 1; ans1: 1/2*x-1/2*sin(x)*cos(x)+C [score]; prt1: # = 1 | ATInt_true. | prt1-1-T","Seed: 1; ans1: 1/2*x^2*ln(x)-1/4*x^2+C [score]; prt1: # = 1 | ATInt_true_equiv. | prt1-1-T","Seed: 1; ans1: -x^2*e^(-x)-2*x*e^(-x)-2*e^(-x)+C [score]; prt1: # = 1 | ATInt_true. | prt1-1-T","Seed: 1; ans1: asin(x/2) [score]; prt1: # = 0 | ATInt_const. | prt1-1-F | prt1-2-T"
Math2021,S088,s088@example.com,終了,"2021年 06月 18日 20:22","2021年 06月 28日 11:12","9 日 14 時間",7.78,"Seed: 1; ans1: (1/15)*(3*x+2)^5+C [score]; prt1: # = 1 | ATInt_true. | prt1-1-T","Seed: 1; ans1: (2/3)*(x^3+1)^(1/2)+C [score]; prt1: # = 1 | ATInt_true. | prt1-1-T","Seed: 1; ans1: (1/3)*ln^3*x+C [score]; prt1: # = 0 | ATInt_generic. | prt1-1-F | prt1-2-T","Seed: 1; ans1: (-1/3)*sin(x)^3+sin(x)+C [score]; prt1: # = 1 | ATInt_true. | prt1-1-T","Seed: 1; ans1: (1/2)*ln*abs((cos(x)-1)/(cos(x)+1))+C [score]; prt1: # = 0 | ATInt_generic. | prt1-1-F | prt1-2-F | prt1-3-F | prt1-4-F | prt1-5-F | prt1-6-F","Seed: 1; ans1: (1/2)*x-1/4*sin(2*x)+C [score]; prt1: # = 1 | ATInt_true. | prt1-1-T","Seed: 1; ans1: 1/4*x^2*(2*ln(x)-1)+C [score]; prt1: # = 1 | ATInt_true_equiv. | prt1-1-T","Seed: 1; ans1: -(x^2+2*x+2)*e^(-x)+C [score]; prt1: # = 1 | ATInt_true. | prt1-1-T","Seed: 1; ans1: asin(x/2)+C [score]; prt1: # = 1 | ATInt_true. | prt1-1-T"
Math2021,S049,s049@example.com,終了,"2021年 06月 18日 20:27","2021年 06月 29日 21:21","11 日",7.78,"Seed: 1; ans1: 1/15*(3*x+2)^5+c [score]; prt1: # = 1 | ATInt_true. | prt1-1-T","Seed: 1; ans1: 2/3*(x^3+1)^(1/2)+c [score]; prt1: # = 1 | ATInt_true. | prt1-1-T","Seed: 1; ans1: 1/3*(ln(x))^3+c [score]; prt1: # = 1 | ATInt_true_equiv. | prt1-1-T","Seed: 1; ans1: sin(x)-1/3*(sin(x))^3+c [score]; prt1: # = 1 | ATInt_true. | prt1-1-T","Seed: 1; ans1: 1/2*ln((1-cos(x))/(1+cos(x)))+c [score]; prt1: # = 0 | ATInt_EqFormalDiff. ATInt_logabs. | prt1-1-F | ATAlgEquiv_WrongCase. | prt1-2-F | prt1-3-F | prt1-4-F | prt1-5-F | ATAlgEquiv_WrongCase. | prt1-6-F","Seed: 1; ans1: 1/2*x-1/2*sin(2*x)+c [score]; prt1: # = 0 | ATInt_generic. | prt1-1-F | prt1-2-F | prt1-3-F | prt1-4-F","Seed: 1; ans1: 1/4*x^2*(2*ln(x)-1)+c [score]; prt1: # = 1 | ATInt_true_equiv. | prt1-1-T","Seed: 1; ans1: (-x^2-2*x-2)*e^(-x)+c [score]; prt1: # = 1 | ATInt_true. | prt1-1-T","Seed: 1; ans1: asin(x/2)+c [score]; prt1: # = 1 | ATInt_true. | prt1-1-T"
Math2021,S090,s090@example.com,終了,"2021年 06月 18日 21:02","2021年 06月 18日 21:02","20 秒",10.00,"Seed: 1; ans1: (3*x+2)^5/15+C [score]; prt1: # = 1 | ATInt_true. | prt1-1-T","Seed: 1; ans1: 2*sqrt(x^3+1)/3+C [score]; prt1: # = 1 | ATInt_true. | prt1-1-T","Seed: 1; ans1: (ln(x))^3/3+C [score]; prt1: # = 1 | ATInt_true_equiv. | prt1-1-T","Seed: 1; ans1: sin(x)-(sin(x))^3/3+C [score]; prt1: # = 1 | ATInt_true. | prt1-1-T","Seed: 1; ans1: ln(abs(tan(x/2)))+C [score]; prt1: # = 1 | ATInt_true_equiv. | prt1-1-T","Seed: 1; ans1: 1/2*x-1/2*sin(x)*cos(x)+C [score]; prt1: # = 1 | ATInt_true. | prt1-1-T","Seed: 1; ans1: 1/2*x^2*ln(x)-1/4*x^2+C [score]; prt1: # = 1 | ATInt_true_equiv. | prt1-1-T","Seed: 1; ans1: -x^2*e^(-x)-2*x*e^(-x)-2*e^(-x)+C [score]; prt1: # = 1 | ATInt_true. | prt1-1-T","Seed: 1; ans1: asin(x/2)+C [score]; prt1: # = 1 | ATInt_true. | prt1-1-T"
Math2021,S047,s047@example.com,終了,"2021年 06月 18日 23:16","2021年 06月 18日 23:19","3 分 48 秒",1.11,"Seed: 1; ans1: 1/15*(3*x+2)^5+C [score]; prt1: # = 1 | ATInt_true. | prt1-1-T","Seed: 1; prt1: !","Seed: 1; prt1: !","Seed: 1; prt1: !","Seed: 1; prt1: !","Seed: 1; prt1: !","Seed: 1; prt1: !","Seed: 1; prt1: !","Seed: 1; prt1: !"
Math2021,S014,s014@example.com,終了,"2021年 06月 19日 00:39","2021年 06月 19日 01:15","35 分 26 秒",6.67,"Seed: 1; ans1: (1/15)*(3*x+2)^5+c [score]; prt1: # = 1 | ATInt_true. | prt1-1-T","Seed: 1; ans1: (2/3)*t^(1/2)+c [score]; prt1: # = 0 | ATInt_generic. ATInt_var_SB_notSA. | prt1-1-F | prt1-2-F | prt1-3-F","Seed: 1; ans1: (1/3)*(ln(x))^3+c [score]; prt1: # = 1 | ATInt_true_equiv. | prt1-1-T","Seed: 1; ans1: -(cos(x))^4/(4*(sin(x)))+c [score]; prt1: # = 0 | ATInt_generic. | prt1-1-F | prt1-2-F | prt1-3-F","Seed: 1; ans1: (1/2)*ln(abs((cos(x)-1)/(cos(x)+1)))+c [score]; prt1: # = 0 | ATInt_EqFormalDiff. | prt1-1-F | ATAlgEquiv_WrongCase. | prt1-2-F | prt1-3-F | prt1-4-F | prt1-5-F | ATAlgEquiv_WrongCase. | prt1-6-F","Seed: 1; ans1: (1/2)*x-(1/4)*sin(2*x)+c [score]; prt1: # = 1 | ATInt_true. | prt1-1-T","Seed: 1; ans1: (1/2)*x^2*ln(x)-(1/4)*x^2+c [score]; prt1: # = 1 | ATInt_true_equiv. | prt1-1-T","Seed: 1; ans1: -e^(-x)*(x^2+2*x+2)+c [score]; prt1: # = 1 | ATInt_true. | prt1-1-T","Seed: 1; ans1: asin(x/2)+c [score]; prt1: # = 1 | ATInt_true. | prt1-1-T"
Math2021,S014,s014@example.com,終了,"2021年 06月 19日 01:16","2021年 06月 19日 01:18","2 分 5 秒",7.78,"Seed: 1; ans1: (1/15)*(3*x+2)^5+c [score]; prt1: # = 1 | ATInt_true. | prt1-1-T","Seed: 1; ans1: (2/3)*(x^3+1)^(1/2)+c [score]; prt1: # = 1 | ATInt_true. | prt1-1-T","Seed: 1; ans1: (1/3)*(ln(x))^3+c [score]; prt1: # = 1 | ATInt_true_equiv. | prt1-1-T","Seed: 1; ans1: -(cos(x))^4/(4*(sin(x)))+c [score]; prt1: # = 0 | ATInt_generic. | prt1-1-F | prt1-2-F | prt1-3-F","Seed: 1; ans1: (1/2)*ln(abs((cos(x)-1)/(cos(x)+1)))+c [score]; prt1: # = 0 | ATInt_EqFormalDiff. | prt1-1-F | ATAlgEquiv_WrongCase. | prt1-2-F | prt1-3-F | prt1-4-F | prt1-5-F | ATAlgEquiv_WrongCase. | prt1-6-F","Seed: 1; ans1: (1/2)*x-(1/4)*sin(2*x)+c [score]; prt1: # = 1 | ATInt_true. | prt1-1-T","Seed: 1; ans1: (1/2)*x^2*ln(x)-(1/4)*x^2+c [score]; prt1: # = 1 | ATInt_true_equiv. | prt1-1-T","Seed: 1; ans1: -e^(-x)*(x^2+2*x+2)+c [score]; prt1: # = 1 | ATInt_true. | prt1-1-T","Seed: 1; ans1: asin(x/2)+c [score]; prt1: # = 1 | ATInt_true. | prt1-1-T"
